source,type,action,target,weight
1628047660333649920,Tweet-Directed,reply,,1
1627810982369062913,Tweet-Directed,quote,,1
1627810982369062913,Tweet-Directed,retweet,1627391052989534212,1
1627810982369062913,Tweet-Directed,reply,,1
1630097664665583616,Tweet-Directed,quote,,1
1630097664665583616,Tweet-Directed,retweet,1630097250398371841,1
1630097664665583616,Tweet-Directed,reply,,1
1628647127902461952,Tweet-Directed,quote,,1
1628647127902461952,Tweet-Directed,retweet,,1
1628647127902461952,Tweet-Directed,reply,1628630704870285312,1
1629567548571172864,Tweet-Directed,quote,,1
1629567548571172864,Tweet-Directed,retweet,1629552482396381184,1
1629567548571172864,Tweet-Directed,reply,,1
1628507164733218816,Tweet-Directed,quote,,1
1628507164733218816,Tweet-Directed,retweet,1628480323628531723,1
1628507164733218816,Tweet-Directed,reply,,1
1628430450917097473,Tweet-Directed,quote,,1
1628430450917097473,Tweet-Directed,retweet,,1
1628430450917097473,Tweet-Directed,reply,1628429299706433536,1
1628131530458468356,Tweet-Directed,quote,,1
1628131530458468356,Tweet-Directed,retweet,1627801001330634753,1
1628131530458468356,Tweet-Directed,reply,,1
1629213939241287680,Tweet-Directed,quote,,1
1629213939241287680,Tweet-Directed,retweet,1629181998332801026,1
1629213939241287680,Tweet-Directed,reply,,1
1629083455622356992,Tweet-Directed,quote,,1
1629083455622356992,Tweet-Directed,retweet,1628441723339788293,1
1629083455622356992,Tweet-Directed,reply,,1
1627046070055325696,Tweet-Directed,quote,,1
1627046070055325696,Tweet-Directed,retweet,1626903008389877761,1
1627046070055325696,Tweet-Directed,reply,,1
1628131430625685504,Tweet-Directed,quote,,1
1628131430625685504,Tweet-Directed,retweet,1627927399181479936,1
1628131430625685504,Tweet-Directed,reply,,1
1628655872527241216,Tweet-Directed,quote,,1
1628655872527241216,Tweet-Directed,retweet,1628648899954049024,1
1628655872527241216,Tweet-Directed,reply,,1
1629452075397525507,Tweet-Directed,quote,,1
1629452075397525507,Tweet-Directed,retweet,,1
1629452075397525507,Tweet-Directed,reply,1629032712093802496,1
1627054362760544256,Tweet-Directed,quote,1626891414230409218,1
1627054362760544256,Tweet-Directed,retweet,,1
1627054362760544256,Tweet-Directed,reply,,1
1630640875008081953,Tweet-Directed,quote,,1
1630640875008081953,Tweet-Directed,retweet,1630639318455730190,1
1630640875008081953,Tweet-Directed,reply,,1
1626853890254680065,Tweet-Directed,quote,,1
1626853890254680065,Tweet-Directed,retweet,1626851112300040194,1
1626853890254680065,Tweet-Directed,reply,,1
1630260806632783872,Tweet-Directed,quote,,1
1630260806632783872,Tweet-Directed,retweet,1630257354024337409,1
1630260806632783872,Tweet-Directed,reply,,1
1629776913261633536,Tweet-Directed,quote,,1
1629776913261633536,Tweet-Directed,retweet,1629748550702624768,1
1629776913261633536,Tweet-Directed,reply,,1
1627840833692094467,Tweet-Directed,quote,,1
1627840833692094467,Tweet-Directed,retweet,1627619462349303811,1
1627840833692094467,Tweet-Directed,reply,,1
1630318680830623744,Tweet-Directed,quote,1630313301115564034,1
1630318680830623744,Tweet-Directed,retweet,,1
1630318680830623744,Tweet-Directed,reply,,1
1628400335109689351,Tweet-Directed,quote,,1
1628400335109689351,Tweet-Directed,retweet,1628390638264647680,1
1628400335109689351,Tweet-Directed,reply,,1
1629576394266095616,Tweet-Directed,quote,,1
1629576394266095616,Tweet-Directed,retweet,1629571936555528192,1
1629576394266095616,Tweet-Directed,reply,,1
1628992590967107587,Tweet-Directed,quote,1628739416066859008,1
1628992590967107587,Tweet-Directed,retweet,1628899249910956033,1
1628992590967107587,Tweet-Directed,reply,,1
1627894332484198402,Tweet-Directed,quote,,1
1627894332484198402,Tweet-Directed,retweet,1627756825780289536,1
1627894332484198402,Tweet-Directed,reply,,1
1630480273795055616,Tweet-Directed,quote,,1
1630480273795055616,Tweet-Directed,retweet,1630315420853960708,1
1630480273795055616,Tweet-Directed,reply,,1
1630549198343946241,Tweet-Directed,quote,1630449722128322563,1
1630549198343946241,Tweet-Directed,retweet,,1
1630549198343946241,Tweet-Directed,reply,,1
1627985929779441664,Tweet-Directed,quote,,1
1627985929779441664,Tweet-Directed,retweet,1627956281104367617,1
1627985929779441664,Tweet-Directed,reply,,1
1627704649967886338,Tweet-Directed,quote,,1
1627704649967886338,Tweet-Directed,retweet,1627351035281829889,1
1627704649967886338,Tweet-Directed,reply,,1
1628143089654149120,Tweet-Directed,quote,,1
1628143089654149120,Tweet-Directed,retweet,1627798242879578112,1
1628143089654149120,Tweet-Directed,reply,,1
1628475288861507584,Tweet-Directed,quote,,1
1628475288861507584,Tweet-Directed,retweet,1628413916265996289,1
1628475288861507584,Tweet-Directed,reply,,1
1627953103377948683,Tweet-Directed,quote,,1
1627953103377948683,Tweet-Directed,retweet,1627619462349303811,1
1627953103377948683,Tweet-Directed,reply,,1
1628740660088938499,Tweet-Directed,quote,1628698306502164481,1
1628740660088938499,Tweet-Directed,retweet,,1
1628740660088938499,Tweet-Directed,reply,1628684192958627844,1
1629573060662575105,Tweet-Directed,quote,,1
1629573060662575105,Tweet-Directed,retweet,1629353391234088960,1
1629573060662575105,Tweet-Directed,reply,,1
1626864967478611970,Tweet-Directed,quote,,1
1626864967478611970,Tweet-Directed,retweet,1626597873071820802,1
1626864967478611970,Tweet-Directed,reply,,1
1628316544643092483,Tweet-Directed,quote,,1
1628316544643092483,Tweet-Directed,retweet,1628296742666993665,1
1628316544643092483,Tweet-Directed,reply,,1
1629523892493598720,Tweet-Directed,quote,,1
1629523892493598720,Tweet-Directed,retweet,1629507675808575490,1
1629523892493598720,Tweet-Directed,reply,,1
1628789893206876162,Tweet-Directed,quote,,1
1628789893206876162,Tweet-Directed,retweet,1628675503975538689,1
1628789893206876162,Tweet-Directed,reply,,1
1629198867898982401,Tweet-Directed,quote,,1
1629198867898982401,Tweet-Directed,retweet,1629186328150646785,1
1629198867898982401,Tweet-Directed,reply,,1
1629362563279384577,Tweet-Directed,quote,,1
1629362563279384577,Tweet-Directed,retweet,1629360773548896263,1
1629362563279384577,Tweet-Directed,reply,,1
1627212827214618626,Tweet-Directed,quote,,1
1627212827214618626,Tweet-Directed,retweet,1627208975748849664,1
1627212827214618626,Tweet-Directed,reply,,1
1630595052392120321,Tweet-Directed,quote,,1
1630595052392120321,Tweet-Directed,retweet,1630187893539913728,1
1630595052392120321,Tweet-Directed,reply,,1
1629877077217357824,Tweet-Directed,quote,,1
1629877077217357824,Tweet-Directed,retweet,1629839215050489856,1
1629877077217357824,Tweet-Directed,reply,,1
1628006510537150464,Tweet-Directed,quote,,1
1628006510537150464,Tweet-Directed,retweet,,1
1628006510537150464,Tweet-Directed,reply,,1
1627675826287218693,Tweet-Directed,quote,,1
1627675826287218693,Tweet-Directed,retweet,1627632865113477120,1
1627675826287218693,Tweet-Directed,reply,,1
1628718809468047360,Tweet-Directed,quote,,1
1628718809468047360,Tweet-Directed,retweet,1628418807462084609,1
1628718809468047360,Tweet-Directed,reply,,1
1628299280782962688,Tweet-Directed,quote,1628295703955968001,1
1628299280782962688,Tweet-Directed,retweet,1628296616695193603,1
1628299280782962688,Tweet-Directed,reply,,1
1629110378469953537,Tweet-Directed,quote,1628439800142233602,1
1629110378469953537,Tweet-Directed,retweet,1628604368697040897,1
1629110378469953537,Tweet-Directed,reply,,1
1628950109865095169,Tweet-Directed,quote,,1
1628950109865095169,Tweet-Directed,retweet,,1
1628950109865095169,Tweet-Directed,reply,1628085124435783690,1
1629963159988584449,Tweet-Directed,quote,,1
1629963159988584449,Tweet-Directed,retweet,1629875511563370499,1
1629963159988584449,Tweet-Directed,reply,,1
1629175234338213888,Tweet-Directed,quote,,1
1629175234338213888,Tweet-Directed,retweet,1629079320172920833,1
1629175234338213888,Tweet-Directed,reply,,1
1630273303829938176,Tweet-Directed,quote,,1
1630273303829938176,Tweet-Directed,retweet,1630163485802868736,1
1630273303829938176,Tweet-Directed,reply,,1
1628355714098888706,Tweet-Directed,quote,,1
1628355714098888706,Tweet-Directed,retweet,1628091013674696708,1
1628355714098888706,Tweet-Directed,reply,,1
1627914970426998784,Tweet-Directed,quote,,1
1627914970426998784,Tweet-Directed,retweet,1627913723720396800,1
1627914970426998784,Tweet-Directed,reply,,1
1627304223049150464,Tweet-Directed,quote,,1
1627304223049150464,Tweet-Directed,retweet,,1
1627304223049150464,Tweet-Directed,reply,1627239797042339840,1
1627755723336609827,Tweet-Directed,quote,,1
1627755723336609827,Tweet-Directed,retweet,1627712636488908803,1
1627755723336609827,Tweet-Directed,reply,,1
1627792692922003457,Tweet-Directed,quote,,1
1627792692922003457,Tweet-Directed,retweet,1627736021365362693,1
1627792692922003457,Tweet-Directed,reply,,1
1628375387225919491,Tweet-Directed,quote,,1
1628375387225919491,Tweet-Directed,retweet,1628335281735704576,1
1628375387225919491,Tweet-Directed,reply,,1
1627666549447196675,Tweet-Directed,quote,,1
1627666549447196675,Tweet-Directed,retweet,,1
1627666549447196675,Tweet-Directed,reply,,1
1626752811747901442,Tweet-Directed,quote,,1
1626752811747901442,Tweet-Directed,retweet,1626643175619104775,1
1626752811747901442,Tweet-Directed,reply,,1
1627647525732732933,Tweet-Directed,quote,,1
1627647525732732933,Tweet-Directed,retweet,1627411072352124931,1
1627647525732732933,Tweet-Directed,reply,,1
1627691940492767232,Tweet-Directed,quote,,1
1627691940492767232,Tweet-Directed,retweet,1627481121783967745,1
1627691940492767232,Tweet-Directed,reply,,1
1627066203738091520,Tweet-Directed,quote,,1
1627066203738091520,Tweet-Directed,retweet,1627001196056657921,1
1627066203738091520,Tweet-Directed,reply,,1
1627003250019909634,Tweet-Directed,quote,,1
1627003250019909634,Tweet-Directed,retweet,1626928766504009730,1
1627003250019909634,Tweet-Directed,reply,,1
1629251532943130628,Tweet-Directed,quote,,1
1629251532943130628,Tweet-Directed,retweet,1629174670292357121,1
1629251532943130628,Tweet-Directed,reply,,1
1630558376110301184,Tweet-Directed,quote,1630550375689248768,1
1630558376110301184,Tweet-Directed,retweet,,1
1630558376110301184,Tweet-Directed,reply,,1
1629380772393091073,Tweet-Directed,quote,,1
1629380772393091073,Tweet-Directed,retweet,1628325689450455041,1
1629380772393091073,Tweet-Directed,reply,,1
1629179031999373314,Tweet-Directed,quote,1629055000990171138,1
1629179031999373314,Tweet-Directed,retweet,,1
1629179031999373314,Tweet-Directed,reply,,1
1627452155148771328,Tweet-Directed,quote,,1
1627452155148771328,Tweet-Directed,retweet,1627430233388290050,1
1627452155148771328,Tweet-Directed,reply,,1
1627983735500029952,Tweet-Directed,quote,,1
1627983735500029952,Tweet-Directed,retweet,1627817291160121345,1
1627983735500029952,Tweet-Directed,reply,,1
1629748699537580032,Tweet-Directed,quote,,1
1629748699537580032,Tweet-Directed,retweet,1629746706077106176,1
1629748699537580032,Tweet-Directed,reply,,1
1628961690522877953,Tweet-Directed,quote,1628439800142233602,1
1628961690522877953,Tweet-Directed,retweet,1628604368697040897,1
1628961690522877953,Tweet-Directed,reply,,1
1630536367787606016,Tweet-Directed,quote,,1
1630536367787606016,Tweet-Directed,retweet,1630425846295982080,1
1630536367787606016,Tweet-Directed,reply,,1
1627360740997832705,Tweet-Directed,quote,,1
1627360740997832705,Tweet-Directed,retweet,1627325780408541184,1
1627360740997832705,Tweet-Directed,reply,,1
1627908686197686272,Tweet-Directed,quote,,1
1627908686197686272,Tweet-Directed,retweet,1627762540968026119,1
1627908686197686272,Tweet-Directed,reply,,1
1629383879210463232,Tweet-Directed,quote,,1
1629383879210463232,Tweet-Directed,retweet,1629289706184638464,1
1629383879210463232,Tweet-Directed,reply,,1
1629146748064002050,Tweet-Directed,quote,,1
1629146748064002050,Tweet-Directed,retweet,1629136828715474945,1
1629146748064002050,Tweet-Directed,reply,,1
1629133772426731522,Tweet-Directed,quote,,1
1629133772426731522,Tweet-Directed,retweet,1628894921502359554,1
1629133772426731522,Tweet-Directed,reply,,1
1628909448755380226,Tweet-Directed,quote,,1
1628909448755380226,Tweet-Directed,retweet,1628901938103287808,1
1628909448755380226,Tweet-Directed,reply,,1
1628694316758585345,Tweet-Directed,quote,,1
1628694316758585345,Tweet-Directed,retweet,1628488655122604032,1
1628694316758585345,Tweet-Directed,reply,,1
1630319459012341760,Tweet-Directed,quote,,1
1630319459012341760,Tweet-Directed,retweet,1629964547703336963,1
1630319459012341760,Tweet-Directed,reply,,1
1628100728785862672,Tweet-Directed,quote,,1
1628100728785862672,Tweet-Directed,retweet,1628078029896396813,1
1628100728785862672,Tweet-Directed,reply,,1
1628731059100606466,Tweet-Directed,quote,,1
1628731059100606466,Tweet-Directed,retweet,1628712563876790273,1
1628731059100606466,Tweet-Directed,reply,,1
1628088594131714050,Tweet-Directed,quote,,1
1628088594131714050,Tweet-Directed,retweet,1627686010053074950,1
1628088594131714050,Tweet-Directed,reply,,1
1630587375981154304,Tweet-Directed,quote,1630580281643094018,1
1630587375981154304,Tweet-Directed,retweet,,1
1630587375981154304,Tweet-Directed,reply,,1
1627336653026078721,Tweet-Directed,quote,,1
1627336653026078721,Tweet-Directed,retweet,1627318451059449857,1
1627336653026078721,Tweet-Directed,reply,,1
1626966816340705282,Tweet-Directed,quote,,1
1626966816340705282,Tweet-Directed,retweet,1626522475474432001,1
1626966816340705282,Tweet-Directed,reply,,1
1630168330328764416,Tweet-Directed,quote,1630157851816599552,1
1630168330328764416,Tweet-Directed,retweet,,1
1630168330328764416,Tweet-Directed,reply,,1
1629367376239116289,Tweet-Directed,quote,,1
1629367376239116289,Tweet-Directed,retweet,1629204024347049985,1
1629367376239116289,Tweet-Directed,reply,,1
1626957794761928705,Tweet-Directed,quote,,1
1626957794761928705,Tweet-Directed,retweet,1626908504450637828,1
1626957794761928705,Tweet-Directed,reply,,1
1626965167777935362,Tweet-Directed,quote,,1
1626965167777935362,Tweet-Directed,retweet,1626706305225203712,1
1626965167777935362,Tweet-Directed,reply,,1
1628455183935045632,Tweet-Directed,quote,,1
1628455183935045632,Tweet-Directed,retweet,1628135690922823698,1
1628455183935045632,Tweet-Directed,reply,,1
1629736168198635521,Tweet-Directed,quote,,1
1629736168198635521,Tweet-Directed,retweet,1629719213240909824,1
1629736168198635521,Tweet-Directed,reply,,1
1629409877645819906,Tweet-Directed,quote,,1
1629409877645819906,Tweet-Directed,retweet,1629400132591419392,1
1629409877645819906,Tweet-Directed,reply,,1
1629407544547368960,Tweet-Directed,quote,,1
1629407544547368960,Tweet-Directed,retweet,,1
1629407544547368960,Tweet-Directed,reply,,1
1627967707537715201,Tweet-Directed,quote,,1
1627967707537715201,Tweet-Directed,retweet,1627798242879578112,1
1627967707537715201,Tweet-Directed,reply,,1
1627373512443805696,Tweet-Directed,quote,1627369694532456456,1
1627373512443805696,Tweet-Directed,retweet,,1
1627373512443805696,Tweet-Directed,reply,1627360739848511495,1
1626891205677092866,Tweet-Directed,quote,,1
1626891205677092866,Tweet-Directed,retweet,,1
1626891205677092866,Tweet-Directed,reply,1626878863505518592,1
1629531688664481792,Tweet-Directed,quote,,1
1629531688664481792,Tweet-Directed,retweet,,1
1629531688664481792,Tweet-Directed,reply,1629526122147860481,1
1629077086299193345,Tweet-Directed,quote,,1
1629077086299193345,Tweet-Directed,retweet,1629062459033104385,1
1629077086299193345,Tweet-Directed,reply,,1
1627730996928909319,Tweet-Directed,quote,,1
1627730996928909319,Tweet-Directed,retweet,1627710901875879937,1
1627730996928909319,Tweet-Directed,reply,,1
1628003136014106624,Tweet-Directed,quote,,1
1628003136014106624,Tweet-Directed,retweet,1627801001330634753,1
1628003136014106624,Tweet-Directed,reply,,1
1627797982266499074,Tweet-Directed,quote,,1
1627797982266499074,Tweet-Directed,retweet,1627782458639876100,1
1627797982266499074,Tweet-Directed,reply,,1
1629459600616349697,Tweet-Directed,quote,,1
1629459600616349697,Tweet-Directed,retweet,1629452128920928257,1
1629459600616349697,Tweet-Directed,reply,,1
1627388975345287179,Tweet-Directed,quote,,1
1627388975345287179,Tweet-Directed,retweet,1627387902341644288,1
1627388975345287179,Tweet-Directed,reply,,1
1629491787520786435,Tweet-Directed,quote,,1
1629491787520786435,Tweet-Directed,retweet,1629357197456031744,1
1629491787520786435,Tweet-Directed,reply,,1
1629532843322769413,Tweet-Directed,quote,,1
1629532843322769413,Tweet-Directed,retweet,1629518735169003528,1
1629532843322769413,Tweet-Directed,reply,,1
1628407803143495680,Tweet-Directed,quote,,1
1628407803143495680,Tweet-Directed,retweet,,1
1628407803143495680,Tweet-Directed,reply,1628387777061482496,1
1629650071280291842,Tweet-Directed,quote,,1
1629650071280291842,Tweet-Directed,retweet,,1
1629650071280291842,Tweet-Directed,reply,,1
1629894552835293187,Tweet-Directed,quote,,1
1629894552835293187,Tweet-Directed,retweet,1629756000361234432,1
1629894552835293187,Tweet-Directed,reply,,1
1629150530860642307,Tweet-Directed,quote,,1
1629150530860642307,Tweet-Directed,retweet,1629113317137731584,1
1629150530860642307,Tweet-Directed,reply,,1
1629391283415396355,Tweet-Directed,quote,,1
1629391283415396355,Tweet-Directed,retweet,1629385952064929793,1
1629391283415396355,Tweet-Directed,reply,,1
1629539976202399753,Tweet-Directed,quote,,1
1629539976202399753,Tweet-Directed,retweet,1629539049688973314,1
1629539976202399753,Tweet-Directed,reply,,1
1628358922179342337,Tweet-Directed,quote,,1
1628358922179342337,Tweet-Directed,retweet,,1
1628358922179342337,Tweet-Directed,reply,1628337164336394240,1
1629392306531958789,Tweet-Directed,quote,,1
1629392306531958789,Tweet-Directed,retweet,1629204024347049985,1
1629392306531958789,Tweet-Directed,reply,,1
1626883716600455168,Tweet-Directed,quote,,1
1626883716600455168,Tweet-Directed,retweet,1626851309096665088,1
1626883716600455168,Tweet-Directed,reply,,1
1628736878009540608,Tweet-Directed,quote,,1
1628736878009540608,Tweet-Directed,retweet,,1
1628736878009540608,Tweet-Directed,reply,,1
1627212217115344896,Tweet-Directed,quote,,1
1627212217115344896,Tweet-Directed,retweet,1626938938660118528,1
1627212217115344896,Tweet-Directed,reply,,1
1629353241786892288,Tweet-Directed,quote,,1
1629353241786892288,Tweet-Directed,retweet,1629259521288810499,1
1629353241786892288,Tweet-Directed,reply,,1
1628090777820618754,Tweet-Directed,quote,,1
1628090777820618754,Tweet-Directed,retweet,1627747234753159168,1
1628090777820618754,Tweet-Directed,reply,,1
1627749805874155545,Tweet-Directed,quote,,1
1627749805874155545,Tweet-Directed,retweet,1627450152528093185,1
1627749805874155545,Tweet-Directed,reply,,1
1628658655301083136,Tweet-Directed,quote,1628529910221312001,1
1628658655301083136,Tweet-Directed,retweet,,1
1628658655301083136,Tweet-Directed,reply,,1
1626931243030814720,Tweet-Directed,quote,1626657317423833095,1
1626931243030814720,Tweet-Directed,retweet,1626660509968654342,1
1626931243030814720,Tweet-Directed,reply,,1
1628437322365644801,Tweet-Directed,quote,,1
1628437322365644801,Tweet-Directed,retweet,1628398615050743808,1
1628437322365644801,Tweet-Directed,reply,,1
1629709293585850368,Tweet-Directed,quote,,1
1629709293585850368,Tweet-Directed,retweet,,1
1629709293585850368,Tweet-Directed,reply,,1
1629388112643215360,Tweet-Directed,quote,,1
1629388112643215360,Tweet-Directed,retweet,1629381842561277952,1
1629388112643215360,Tweet-Directed,reply,,1
1627745900528341026,Tweet-Directed,quote,,1
1627745900528341026,Tweet-Directed,retweet,1627718000471048212,1
1627745900528341026,Tweet-Directed,reply,,1
1629461707671101441,Tweet-Directed,quote,,1
1629461707671101441,Tweet-Directed,retweet,1629432904957804544,1
1629461707671101441,Tweet-Directed,reply,,1
1630500065159573504,Tweet-Directed,quote,,1
1630500065159573504,Tweet-Directed,retweet,1630495551429963776,1
1630500065159573504,Tweet-Directed,reply,,1
1629231487177351168,Tweet-Directed,quote,,1
1629231487177351168,Tweet-Directed,retweet,1629189957695819779,1
1629231487177351168,Tweet-Directed,reply,,1
1628080763789799424,Tweet-Directed,quote,1626546442075504643,1
1628080763789799424,Tweet-Directed,retweet,1628065942499360769,1
1628080763789799424,Tweet-Directed,reply,,1
1626921194141237250,Tweet-Directed,quote,1626902505090154496,1
1626921194141237250,Tweet-Directed,retweet,1626909155712765955,1
1626921194141237250,Tweet-Directed,reply,,1
1628465497275596800,Tweet-Directed,quote,,1
1628465497275596800,Tweet-Directed,retweet,1628416067356835842,1
1628465497275596800,Tweet-Directed,reply,,1
1627820952670154753,Tweet-Directed,quote,1627295352846942209,1
1627820952670154753,Tweet-Directed,retweet,1627727304964116488,1
1627820952670154753,Tweet-Directed,reply,,1
1627184574970175488,Tweet-Directed,quote,,1
1627184574970175488,Tweet-Directed,retweet,1626847679329320960,1
1627184574970175488,Tweet-Directed,reply,,1
1627072828997791744,Tweet-Directed,quote,,1
1627072828997791744,Tweet-Directed,retweet,1626974351877718016,1
1627072828997791744,Tweet-Directed,reply,,1
1627583968093642753,Tweet-Directed,quote,,1
1627583968093642753,Tweet-Directed,retweet,1627578363425574912,1
1627583968093642753,Tweet-Directed,reply,,1
1626814715241418752,Tweet-Directed,quote,,1
1626814715241418752,Tweet-Directed,retweet,1626556467208757252,1
1626814715241418752,Tweet-Directed,reply,,1
1627200600906645513,Tweet-Directed,quote,,1
1627200600906645513,Tweet-Directed,retweet,1627177458259660801,1
1627200600906645513,Tweet-Directed,reply,,1
1628676252340035584,Tweet-Directed,quote,,1
1628676252340035584,Tweet-Directed,retweet,,1
1628676252340035584,Tweet-Directed,reply,,1
1629471092250222593,Tweet-Directed,quote,,1
1629471092250222593,Tweet-Directed,retweet,1629461497549127685,1
1629471092250222593,Tweet-Directed,reply,,1
1629522171071541251,Tweet-Directed,quote,,1
1629522171071541251,Tweet-Directed,retweet,1629512014186831873,1
1629522171071541251,Tweet-Directed,reply,,1
1629167329656422404,Tweet-Directed,quote,,1
1629167329656422404,Tweet-Directed,retweet,,1
1629167329656422404,Tweet-Directed,reply,1629166882338091010,1
1627428738785738752,Tweet-Directed,quote,,1
1627428738785738752,Tweet-Directed,retweet,1627292591921192964,1
1627428738785738752,Tweet-Directed,reply,,1
1628367198380036098,Tweet-Directed,quote,,1
1628367198380036098,Tweet-Directed,retweet,1628358080239902721,1
1628367198380036098,Tweet-Directed,reply,,1
1629395359381291008,Tweet-Directed,quote,,1
1629395359381291008,Tweet-Directed,retweet,1629394963275317257,1
1629395359381291008,Tweet-Directed,reply,,1
1628032369738280962,Tweet-Directed,quote,,1
1628032369738280962,Tweet-Directed,retweet,1628010669709619200,1
1628032369738280962,Tweet-Directed,reply,,1
1627236713494900738,Tweet-Directed,quote,,1
1627236713494900738,Tweet-Directed,retweet,1627235670665183238,1
1627236713494900738,Tweet-Directed,reply,,1
1630536394215923712,Tweet-Directed,quote,,1
1630536394215923712,Tweet-Directed,retweet,1630499923278823427,1
1630536394215923712,Tweet-Directed,reply,,1
1628143236773560322,Tweet-Directed,quote,,1
1628143236773560322,Tweet-Directed,retweet,,1
1628143236773560322,Tweet-Directed,reply,1628075225047871498,1
1627598205645987840,Tweet-Directed,quote,,1
1627598205645987840,Tweet-Directed,retweet,1627563571029712897,1
1627598205645987840,Tweet-Directed,reply,,1
1629337768995217415,Tweet-Directed,quote,,1
1629337768995217415,Tweet-Directed,retweet,1629337097868832770,1
1629337768995217415,Tweet-Directed,reply,,1
1627305432535400448,Tweet-Directed,quote,,1
1627305432535400448,Tweet-Directed,retweet,1627231920516919297,1
1627305432535400448,Tweet-Directed,reply,,1
1628697976611667974,Tweet-Directed,quote,,1
1628697976611667974,Tweet-Directed,retweet,1628339111751831552,1
1628697976611667974,Tweet-Directed,reply,,1
1629376136676360194,Tweet-Directed,quote,,1
1629376136676360194,Tweet-Directed,retweet,1629365815127560193,1
1629376136676360194,Tweet-Directed,reply,,1
1629281301533544451,Tweet-Directed,quote,,1
1629281301533544451,Tweet-Directed,retweet,1629187283663433728,1
1629281301533544451,Tweet-Directed,reply,,1
1629903921752702976,Tweet-Directed,quote,,1
1629903921752702976,Tweet-Directed,retweet,1627934832079605761,1
1629903921752702976,Tweet-Directed,reply,,1
1627617976751992832,Tweet-Directed,quote,1627245032234262532,1
1627617976751992832,Tweet-Directed,retweet,,1
1627617976751992832,Tweet-Directed,reply,,1
1627251958766620672,Tweet-Directed,quote,,1
1627251958766620672,Tweet-Directed,retweet,1627231920516919297,1
1627251958766620672,Tweet-Directed,reply,,1
1627588596831031296,Tweet-Directed,quote,,1
1627588596831031296,Tweet-Directed,retweet,1627362398322450433,1
1627588596831031296,Tweet-Directed,reply,,1
1628131936626479118,Tweet-Directed,quote,,1
1628131936626479118,Tweet-Directed,retweet,1628101886501965825,1
1628131936626479118,Tweet-Directed,reply,,1
1628106971445329931,Tweet-Directed,quote,,1
1628106971445329931,Tweet-Directed,retweet,1628077496007524352,1
1628106971445329931,Tweet-Directed,reply,,1
1626875507848491010,Tweet-Directed,quote,,1
1626875507848491010,Tweet-Directed,retweet,1626688253477756932,1
1626875507848491010,Tweet-Directed,reply,,1
1628407538768138242,Tweet-Directed,quote,,1
1628407538768138242,Tweet-Directed,retweet,1628368162675691523,1
1628407538768138242,Tweet-Directed,reply,,1
1628006099180744704,Tweet-Directed,quote,,1
1628006099180744704,Tweet-Directed,retweet,1627804780797087744,1
1628006099180744704,Tweet-Directed,reply,,1
1626930024480636929,Tweet-Directed,quote,,1
1626930024480636929,Tweet-Directed,retweet,1626922893174079489,1
1626930024480636929,Tweet-Directed,reply,,1
1629939170184511495,Tweet-Directed,quote,,1
1629939170184511495,Tweet-Directed,retweet,1629937790250090504,1
1629939170184511495,Tweet-Directed,reply,,1
1629144838003195906,Tweet-Directed,quote,,1
1629144838003195906,Tweet-Directed,retweet,,1
1629144838003195906,Tweet-Directed,reply,1628826284414337028,1
1626859666830508034,Tweet-Directed,quote,,1
1626859666830508034,Tweet-Directed,retweet,1626842342102646784,1
1626859666830508034,Tweet-Directed,reply,,1
1629604074088792064,Tweet-Directed,quote,,1
1629604074088792064,Tweet-Directed,retweet,1629598895029252098,1
1629604074088792064,Tweet-Directed,reply,,1
1627689894502883328,Tweet-Directed,quote,1627328413953409024,1
1627689894502883328,Tweet-Directed,retweet,1627660094413369347,1
1627689894502883328,Tweet-Directed,reply,,1
1628508511687651329,Tweet-Directed,quote,,1
1628508511687651329,Tweet-Directed,retweet,1621477228402835456,1
1628508511687651329,Tweet-Directed,reply,,1
1626974328636993536,Tweet-Directed,quote,,1
1626974328636993536,Tweet-Directed,retweet,1626895372315492352,1
1626974328636993536,Tweet-Directed,reply,,1
1628076528771772438,Tweet-Directed,quote,,1
1628076528771772438,Tweet-Directed,retweet,1628045300697890816,1
1628076528771772438,Tweet-Directed,reply,,1
1628539532395134976,Tweet-Directed,quote,,1
1628539532395134976,Tweet-Directed,retweet,1628481872152911881,1
1628539532395134976,Tweet-Directed,reply,,1
1630208060248449026,Tweet-Directed,quote,,1
1630208060248449026,Tweet-Directed,retweet,1630178388101984257,1
1630208060248449026,Tweet-Directed,reply,,1
1629118037994471425,Tweet-Directed,quote,,1
1629118037994471425,Tweet-Directed,retweet,1629069540385599488,1
1629118037994471425,Tweet-Directed,reply,,1
1628082926838591516,Tweet-Directed,quote,1628034954469818369,1
1628082926838591516,Tweet-Directed,retweet,1628036724080214020,1
1628082926838591516,Tweet-Directed,reply,,1
1627769710908526592,Tweet-Directed,quote,,1
1627769710908526592,Tweet-Directed,retweet,1627706906289504275,1
1627769710908526592,Tweet-Directed,reply,,1
1628663985405829120,Tweet-Directed,quote,,1
1628663985405829120,Tweet-Directed,retweet,,1
1628663985405829120,Tweet-Directed,reply,,1
1627446506646036481,Tweet-Directed,quote,,1
1627446506646036481,Tweet-Directed,retweet,1627417418459930625,1
1627446506646036481,Tweet-Directed,reply,,1
1628812679300235267,Tweet-Directed,quote,,1
1628812679300235267,Tweet-Directed,retweet,1628796091746381824,1
1628812679300235267,Tweet-Directed,reply,,1
